Age,GenderN,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA,Legais,Psicodelicos,Estimulantes,Inalantes
45 - 54,1,Pos Graduacao,UK,Branco,0.6166666666666667,0.5833333333333334,0.75,0.6333333333333333,0.5476190476190476,0.2222222222222222,0.3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
25 - 34,0,Pos Graduacao,USA,Branco,0.48333333333333334,0.6166666666666667,0.7666666666666667,0.7833333333333333,0.5476190476190476,0.2222222222222222,0.3,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0
18 - 24,0,Pos Graduacao,UK,Branco,0.5333333333333333,0.6666666666666666,0.7166666666666667,0.7333333333333333,0.7142857142857143,0.2222222222222222,0.3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,UK,Branco,0.4666666666666667,0.8,0.55,0.7333333333333333,0.7142857142857143,0.2222222222222222,0.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35 - 44,1,Pos Graduacao,UK,Outro,0.5666666666666667,0.55,0.7,0.5666666666666667,0.7857142857142858,0.2222222222222222,0.3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.48333333333333334,0.55,0.8333333333333334,0.75,0.7857142857142858,0.2222222222222222,0.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45 - 54,0,Pos Graduacao,UK,Branco,0.31666666666666665,0.7333333333333333,0.7833333333333333,0.8666666666666667,0.8333333333333335,0.2222222222222222,0.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,USA,Branco,0.7333333333333333,0.5833333333333334,0.7666666666666667,0.6833333333333333,0.6904761904761906,0.3333333333333333,0.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
55 - 64,1,Pos Graduacao,USA,Branco,0.6166666666666667,0.7333333333333333,0.8333333333333334,0.6833333333333333,0.6904761904761906,0.3333333333333333,0.3,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1
35 - 44,0,Pos Graduacao,UK,Branco,0.5,0.7166666666666667,0.7,0.6833333333333333,0.7380952380952382,0.3333333333333333,0.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45 - 54,0,Pos Graduacao,UK,Negro,0.7,0.6833333333333333,0.75,0.7166666666666667,0.7857142857142858,0.3333333333333333,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
55 - 64,1,Pos Graduacao,UK,Branco,0.4666666666666667,0.6333333333333333,0.8,0.75,0.8095238095238095,0.3333333333333333,0.3,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1
45 - 54,0,Pos Graduacao,UK,Branco,0.5166666666666667,0.7333333333333333,0.7333333333333333,0.65,0.38095238095238104,0.4444444444444444,0.3,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
25 - 34,0,Pos Graduacao,UK,Branco,0.55,0.75,0.7,0.8666666666666667,0.7380952380952382,0.4444444444444444,0.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,UK,Branco,0.43333333333333335,0.8,0.7166666666666667,0.7,0.5952380952380952,0.6666666666666666,0.3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35 - 44,0,Pos Graduacao,Outros,Branco,0.43333333333333335,0.7833333333333333,0.7333333333333333,0.75,0.6190476190476191,0.1111111111111111,0.4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
25 - 34,0,Pos Graduacao,UK,Branco,0.5833333333333334,0.6166666666666667,0.7166666666666667,0.9,0.6428571428571428,0.1111111111111111,0.4,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
45 - 54,0,Pos Graduacao,Outros,Branco,0.5,0.6666666666666666,0.9333333333333333,0.7833333333333333,0.7380952380952382,0.1111111111111111,0.4,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.7,0.7,0.7166666666666667,0.8666666666666667,0.7380952380952382,0.1111111111111111,0.4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55 - 64,0,Pos Graduacao,USA,Branco,0.25,0.7833333333333333,0.95,0.85,0.40476190476190477,0.2222222222222222,0.4,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1
45 - 54,1,Pos Graduacao,UK,Branco,0.5166666666666667,0.6,0.6833333333333333,0.8333333333333334,0.7142857142857143,0.2222222222222222,0.4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18 - 24,1,Pos Graduacao,USA,Branco,0.3,0.7,0.85,0.9,0.7380952380952382,0.2222222222222222,0.4,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0
45 - 54,1,Pos Graduacao,UK,Branco,0.5666666666666667,0.75,0.7,0.6333333333333333,0.42857142857142866,0.3333333333333333,0.4,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25 - 34,0,Pos Graduacao,UK,Branco,0.43333333333333335,0.7833333333333333,0.8666666666666667,0.6,0.8095238095238095,0.3333333333333333,0.4,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.26666666666666666,0.7,0.5,0.9166666666666666,0.880952380952381,0.3333333333333333,0.4,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
25 - 34,0,Pos Graduacao,USA,Branco,0.65,0.8,0.75,0.6333333333333333,0.40476190476190477,0.4444444444444444,0.4,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0
45 - 54,1,Pos Graduacao,UK,Asiatico,0.5666666666666667,0.7,0.7833333333333333,0.6833333333333333,0.5714285714285715,0.4444444444444444,0.4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45 - 54,1,Pos Graduacao,UK,Branco,0.4,0.75,0.8,0.7666666666666667,0.6666666666666667,0.4444444444444444,0.4,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
18 - 24,0,Pos Graduacao,UK,Branco,0.4166666666666667,0.75,0.6666666666666666,0.7,0.7142857142857143,0.4444444444444444,0.4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,UK,Branco,0.6,0.85,0.8,0.7833333333333333,0.7857142857142858,0.4444444444444444,0.4,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1
35 - 44,0,Pos Graduacao,UK,Branco,0.5166666666666667,0.7833333333333333,0.8666666666666667,0.75,0.6666666666666667,0.0,0.5,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
35 - 44,0,Pos Graduacao,UK,Branco,0.4666666666666667,0.7333333333333333,0.6666666666666666,0.6,0.6428571428571428,0.2222222222222222,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
35 - 44,0,Pos Graduacao,UK,Outro,0.6666666666666666,0.5666666666666667,0.8833333333333333,0.8,0.6904761904761906,0.2222222222222222,0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18 - 24,0,Pos Graduacao,UK,Branco,0.38333333333333336,0.7666666666666667,0.7,0.9333333333333333,0.880952380952381,0.2222222222222222,0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18 - 24,1,Pos Graduacao,UK,Branco,0.55,0.7166666666666667,0.7333333333333333,0.75,0.5,0.3333333333333333,0.5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
45 - 54,1,Pos Graduacao,UK,Branco,0.5333333333333333,0.6333333333333333,0.8,0.7,0.6190476190476191,0.3333333333333333,0.5,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0
45 - 54,1,Pos Graduacao,UK,Branco,0.38333333333333336,0.65,0.8833333333333333,0.75,0.6428571428571428,0.3333333333333333,0.5,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1
35 - 44,0,Pos Graduacao,UK,Branco,0.43333333333333335,0.6833333333333333,0.8166666666666667,0.6833333333333333,0.6904761904761906,0.3333333333333333,0.5,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
18 - 24,0,Pos Graduacao,UK,Branco/Asiatico,0.7,0.7,0.7,0.7333333333333333,0.7142857142857143,0.3333333333333333,0.5,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
18 - 24,0,Pos Graduacao,UK,Branco,0.5666666666666667,0.75,0.8333333333333334,0.7333333333333333,0.7142857142857143,0.3333333333333333,0.5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35 - 44,0,Pos Graduacao,UK,Branco,0.4666666666666667,0.7,0.7666666666666667,0.7,0.761904761904762,0.3333333333333333,0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18 - 24,0,Pos Graduacao,UK,Branco,0.4166666666666667,0.8333333333333334,0.8,0.8333333333333334,0.7857142857142858,0.3333333333333333,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,UK,Branco/Negro,0.65,0.7333333333333333,0.7,0.7333333333333333,0.5714285714285715,0.4444444444444444,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35 - 44,1,Pos Graduacao,UK,Branco,0.36666666666666664,0.75,0.9,0.9,0.5952380952380952,0.4444444444444444,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,USA,Branco,0.6333333333333333,0.5333333333333333,0.7,0.75,0.40476190476190477,0.5555555555555556,0.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
35 - 44,0,Pos Graduacao,UK,Branco,0.75,0.6,0.8,0.65,0.5476190476190476,0.5555555555555556,0.5,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
25 - 34,1,Pos Graduacao,UK,Branco,0.5333333333333333,0.6333333333333333,0.8833333333333333,0.6166666666666667,0.5714285714285715,0.6666666666666666,0.5,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1
35 - 44,1,Pos Graduacao,UK,Asiatico,0.5166666666666667,0.7666666666666667,0.7833333333333333,0.7166666666666667,0.7380952380952382,0.6666666666666666,0.5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,UK,Branco,0.7666666666666667,0.75,0.9,0.7166666666666667,0.6428571428571428,0.1111111111111111,0.6,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.48333333333333334,0.85,0.8166666666666667,0.7333333333333333,0.6428571428571428,0.2222222222222222,0.6,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1
35 - 44,1,Pos Graduacao,UK,Branco,0.6,0.6166666666666667,0.7666666666666667,0.48333333333333334,0.7142857142857143,0.2222222222222222,0.6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
25 - 34,1,Pos Graduacao,USA,Branco,0.4666666666666667,0.7833333333333333,0.75,0.7333333333333333,0.6666666666666667,0.3333333333333333,0.6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
18 - 24,1,Pos Graduacao,UK,Branco,0.5166666666666667,0.7,0.8666666666666667,0.7,0.7142857142857143,0.3333333333333333,0.6,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.65,0.6,0.7833333333333333,0.7833333333333333,0.880952380952381,0.3333333333333333,0.6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,UK,Branco,0.7333333333333333,0.7,0.7,0.5166666666666667,0.5476190476190476,0.4444444444444444,0.6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25 - 34,0,Pos Graduacao,UK,Branco,0.45,0.6666666666666666,0.8,0.7,0.5952380952380952,0.4444444444444444,0.6,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0
25 - 34,1,Pos Graduacao,UK,Branco,0.36666666666666664,0.7833333333333333,0.7666666666666667,0.7166666666666667,0.8095238095238095,0.4444444444444444,0.6,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18 - 24,1,Pos Graduacao,UK,Branco,0.7,0.6833333333333333,0.8166666666666667,0.6833333333333333,0.5,0.6666666666666666,0.6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18 - 24,1,Pos Graduacao,UK,Branco,0.6666666666666666,0.6666666666666666,0.8,0.65,0.6190476190476191,0.6666666666666666,0.6,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35 - 44,1,Pos Graduacao,UK,Branco,0.55,0.6333333333333333,0.6833333333333333,0.6333333333333333,0.6190476190476191,0.7777777777777778,0.6,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0
25 - 34,1,Pos Graduacao,UK,Branco,0.6166666666666667,0.6833333333333333,0.7166666666666667,0.7666666666666667,0.6190476190476191,0.2222222222222222,0.7,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1
45 - 54,0,Pos Graduacao,UK,Branco,0.45,0.6666666666666666,0.6833333333333333,0.7333333333333333,0.7380952380952382,0.2222222222222222,0.7,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
25 - 34,0,Pos Graduacao,UK,Negro,0.43333333333333335,0.7333333333333333,0.7333333333333333,0.85,0.7857142857142858,0.2222222222222222,0.7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35 - 44,1,Pos Graduacao,UK,Branco,0.5666666666666667,0.6666666666666666,0.7666666666666667,0.8333333333333334,0.5714285714285715,0.3333333333333333,0.7,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
45 - 54,1,Pos Graduacao,Outros,Branco,0.7666666666666667,0.75,0.8166666666666667,0.7,0.6428571428571428,0.3333333333333333,0.7,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1
18 - 24,0,Pos Graduacao,UK,Branco,0.4,0.8,0.8,0.7666666666666667,0.6904761904761906,0.3333333333333333,0.7,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
35 - 44,1,Pos Graduacao,UK,Branco,0.48333333333333334,0.7666666666666667,0.8666666666666667,0.9333333333333333,0.8571428571428572,0.3333333333333333,0.7,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
18 - 24,1,Pos Graduacao,UK,Branco/Negro,0.45,0.9166666666666666,0.8833333333333333,0.8333333333333334,0.9047619047619048,0.3333333333333333,0.7,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.85,0.5666666666666667,0.7666666666666667,0.6833333333333333,0.38095238095238104,0.4444444444444444,0.7,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
25 - 34,0,Pos Graduacao,USA,Branco,0.4166666666666667,0.6666666666666666,0.85,0.7666666666666667,0.5476190476190476,0.4444444444444444,0.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0
18 - 24,1,Pos Graduacao,Outros,Branco,0.6666666666666666,0.55,0.8166666666666667,0.6833333333333333,0.6666666666666667,0.4444444444444444,0.7,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
25 - 34,0,Pos Graduacao,UK,Branco,0.6666666666666666,0.7833333333333333,0.7,0.85,0.6666666666666667,0.4444444444444444,0.7,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
35 - 44,0,Pos Graduacao,Outros,Branco,0.4666666666666667,0.6833333333333333,0.75,0.6833333333333333,0.7142857142857143,0.4444444444444444,0.7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35 - 44,0,Pos Graduacao,UK,Branco,0.4166666666666667,0.85,0.8833333333333333,0.85,0.7142857142857143,0.4444444444444444,0.7,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
45 - 54,0,Pos Graduacao,UK,Branco,0.5833333333333334,0.6666666666666666,0.7833333333333333,0.8166666666666667,0.7380952380952382,0.4444444444444444,0.7,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18 - 24,1,Pos Graduacao,USA,Branco,0.6333333333333333,0.8333333333333334,0.7833333333333333,0.5333333333333333,0.40476190476190477,0.5555555555555556,0.7,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1
35 - 44,1,Pos Graduacao,UK,Branco,0.5833333333333334,0.6833333333333333,0.8,0.7,0.6190476190476191,0.5555555555555556,0.7,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35 - 44,1,Pos Graduacao,UK,Branco,0.45,0.7333333333333333,0.75,0.5666666666666667,0.6428571428571428,0.6666666666666666,0.7,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1
55 - 64,1,Pos Graduacao,UK,Branco,0.5,0.85,0.5333333333333333,0.6,0.8333333333333335,0.6666666666666666,0.7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18 - 24,0,Pos Graduacao,UK,Branco,0.7,0.8166666666666667,0.75,0.95,0.5,0.7777777777777778,0.7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45 - 54,0,Pos Graduacao,UK,Branco,0.5166666666666667,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.6190476190476191,0.7777777777777778,0.7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
18 - 24,1,Pos Graduacao,USA,Branco,0.6666666666666666,0.8,0.6333333333333333,0.6166666666666667,0.5,0.8888888888888888,0.7,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.5666666666666667,0.65,0.7166666666666667,0.6833333333333333,0.7380952380952382,0.3333333333333333,0.8,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0
35 - 44,0,Pos Graduacao,UK,Branco,0.7166666666666667,0.9,0.7833333333333333,0.9,0.6190476190476191,0.4444444444444444,0.8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25 - 34,1,Pos Graduacao,Outros,Outro,0.5166666666666667,0.85,0.7166666666666667,0.7,0.40476190476190477,0.5555555555555556,0.8,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
18 - 24,1,Pos Graduacao,Outros,Branco,0.4666666666666667,0.6333333333333333,0.7333333333333333,0.6166666666666667,0.5714285714285715,0.5555555555555556,0.8,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0
18 - 24,1,Pos Graduacao,UK,Branco,0.4666666666666667,0.7666666666666667,0.7166666666666667,0.7666666666666667,0.7142857142857143,0.6666666666666666,0.8,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1
18 - 24,0,Pos Graduacao,UK,Branco,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.6666666666666666,0.5238095238095238,0.7777777777777778,0.8,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
45 - 54,0,Pos Graduacao,UK,Branco,0.5166666666666667,0.65,0.9166666666666666,0.7166666666666667,0.7380952380952382,0.8888888888888888,0.8,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
25 - 34,1,Pos Graduacao,Outros,Outro,0.48333333333333334,0.7333333333333333,0.9333333333333333,0.7833333333333333,0.6904761904761906,0.3333333333333333,0.9,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1
25 - 34,1,Pos Graduacao,Outros,Branco,0.4166666666666667,0.6833333333333333,0.8,0.6166666666666667,0.42857142857142866,0.4444444444444444,0.9,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0
18 - 24,1,Pos Graduacao,UK,Branco,0.45,0.7833333333333333,0.7666666666666667,0.75,0.6666666666666667,0.4444444444444444,0.9,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.4666666666666667,0.75,0.9,0.85,0.6666666666666667,0.4444444444444444,0.9,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
25 - 34,1,Pos Graduacao,UK,Branco,0.5666666666666667,0.7,0.6166666666666667,0.8333333333333334,0.8571428571428572,0.5555555555555556,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1
18 - 24,0,Pos Graduacao,UK,Branco,0.5833333333333334,0.7833333333333333,0.6,0.6666666666666666,0.4523809523809524,0.6666666666666666,0.9,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
25 - 34,0,Pos Graduacao,USA,Branco,0.5333333333333333,0.7833333333333333,0.8166666666666667,0.43333333333333335,0.5714285714285715,0.6666666666666666,0.9,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0
25 - 34,0,Pos Graduacao,USA,Branco,0.8166666666666667,0.8,0.95,0.43333333333333335,0.35714285714285715,0.7777777777777778,0.9,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
35 - 44,0,Pos Graduacao,UK,Branco,0.5,0.8166666666666667,0.6166666666666667,0.8833333333333333,0.5238095238095238,0.7777777777777778,0.9,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.65,0.7333333333333333,0.85,0.8833333333333333,0.6428571428571428,0.3333333333333333,1.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1
18 - 24,0,Pos Graduacao,USA,Branco,0.5333333333333333,0.75,0.8333333333333334,0.7833333333333333,0.7857142857142858,0.3333333333333333,1.0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
25 - 34,0,Pos Graduacao,Irlanda,Branco,0.38333333333333336,0.9333333333333333,0.85,0.9333333333333333,0.6428571428571428,0.5555555555555556,1.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
25 - 34,1,Pos Graduacao,UK,Branco,0.6833333333333333,0.6666666666666666,0.85,0.7833333333333333,0.5476190476190476,0.6666666666666666,1.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
25 - 34,0,Pos Graduacao,UK,Branco,0.8833333333333333,0.55,0.7333333333333333,0.5166666666666667,0.21428571428571433,0.7777777777777778,1.0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1
25 - 34,0,Pos Graduacao,UK,Branco,0.5,0.6166666666666667,0.5833333333333334,0.8,0.5,0.1111111111111111,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35 - 44,1,Pos Graduacao,UK,Branco,0.4666666666666667,0.6833333333333333,0.75,0.7833333333333333,0.6666666666666667,0.1111111111111111,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25 - 34,0,Pos Graduacao,Outros,Branco/Negro,0.7666666666666667,0.43333333333333335,0.7166666666666667,0.7166666666666667,0.6666666666666667,0.2222222222222222,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35 - 44,0,Pos Graduacao,USA,Branco,0.8,0.48333333333333334,0.7666666666666667,0.9666666666666667,0.4523809523809524,0.3333333333333333,0.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
25 - 34,0,Pos Graduacao,UK,Negro,0.4,0.7166666666666667,0.7666666666666667,0.8333333333333334,0.6190476190476191,0.1111111111111111,0.1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45 - 54,0,Pos Graduacao,UK,Branco,0.7666666666666667,0.65,0.8,0.8333333333333334,0.8095238095238095,0.1111111111111111,0.1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0
35 - 44,0,Pos Graduacao,UK,Branco,0.48333333333333334,0.8166666666666667,0.7833333333333333,0.75,0.8571428571428572,0.1111111111111111,0.1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
65+,0,Pos Graduacao,UK,Branco,0.6166666666666667,0.5333333333333333,0.7166666666666667,0.6666666666666666,0.6428571428571428,0.3333333333333333,0.1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45 - 54,1,Pos Graduacao,UK,Branco,0.4,0.8,0.75,0.7833333333333333,0.8571428571428572,0.0,0.2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35 - 44,0,Pos Graduacao,UK,Branco,0.5666666666666667,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666667,0.1111111111111111,0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45 - 54,0,Pos Graduacao,UK,Branco,0.7166666666666667,0.6,0.7,0.9,0.6190476190476191,0.2222222222222222,0.2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
